CT_GLDAS,RCP45_SSP2,RCP85_SSP2,RCP85_SSP3,GLOWASIS,Hoekstra,,,
5845.069336,6218,6217.603636,5665.437273,0,1849.181723,,,
6450.382324,292129,292129.0909,278876.1818,1169.34604,15320.70958,,,
98628.73438,63834,63833.79545,57819.10909,3627474.308,40656.04331,,,
7916.98584,23421,23420.63182,21395.65909,1917.421352,1627.410166,,,
684.2005005,2107,2107.225909,1922.616818,7.56E-01,169.3326572,,,
3835.929443,1011,1011.207273,894.6878182,5.62E+00,1172.818657,,,
23784.10938,17597,17596.95,15947.97273,629149.5562,9555.681172,,,
45802.40625,26881,26880.66818,24305.20909,167672.5298,17226.97505,,,
5600.187988,3108,3108.362727,2837.157273,0,2518.01635,,,
4248.400391,5427,5426.905909,5001.073636,0,1751.220689,,,
7576.116211,8032,8032.29,7530.829091,31728.53962,8981.972151,,,
57589.66406,11893,11892.68182,11162.64545,67933.2763,14502.23461,,,
1048837,284113,284112.8182,265694.8636,207700.8337,297238.6154,,,
2714.960449,3342,3342.159545,2922.894545,0,760.1108068,,,
3509277.75,7662079,7648887.273,7648104.545,5513.682496,2521044.021,,,
99373.96875,20401,20401.40455,19530.85909,0,25265.3637,,,
2868.712891,11545,11545.41818,11468.38636,0,20476.59377,,,
4245979.5,992078,992832.2727,989281.3636,12337472.92,1932788.247,,,
1556835,1796197,1798287.273,1797705,0,7883.305379,,,
885815.625,1527215,1532083.636,1532007.273,0,205374.1623,,,
417656.375,104781,104781.4091,102846.5455,160154.4321,153130.4821,,,
62757324,24539932,24531436.36,24538118.18,151820449.8,12723508.8,,,
730300.375,1118546,1118040,1123490.455,3030282.974,3765594.669,,,
498218.7188,1153625,1150580.455,1152460.909,2608834.743,3899933.111,,,
273514.6563,930435,930434.5909,889594.3636,7295022.964,67773.61318,,,
3454974.25,2649780,2642811.818,2597881.364,11460431.1,249320.572,,,
209308.0156,204117,204117.1364,201180.9545,703910.0528,49991.51779,,,
91261.72656,90798,90804.76364,89818.52727,167185.7387,20732.88471,,,
219108768,99184909,98973000,98999727.27,273331848.1,48217833.53,,,
54742.73828,43908,43907.75455,44405.83636,2982946.873,11431.00592,,,
5604148.5,24193050,24132340.91,24139595.45,22003637.31,12460523.6,,,
35885520,35438741,35394831.82,35394545.45,0,13148794.79,,,
4618051.5,6319225,6301899.545,6302004.545,85883941.65,1017524.787,,,
17648532,81722550,81873272.73,81876518.18,60522979.74,34432367.53,,,
1136972.25,605858,605752.6364,598917.1364,2522596.359,398709.6923,,,
2852844.25,7258755,7219971.818,7218769.091,4096571.445,5891725.694,,,
4955909.5,9626305,9606640.909,9592227.273,17837116.24,3897141.578,,,
636295.5,685976,685975.5,660930.1364,0,134246.0932,,,
3533899.25,4994602,5011688.182,5014599.545,0,859000.1597,,,
2100910.5,2258846,2258616.818,2224816.364,2973434.21,398885.9019,,,
460379.2813,296173,296172.5455,285506.4545,1566643.238,70465.79705,,,
2470885.25,7517551,7507433.182,7589275.909,5305343.628,1710071.958,,,
3250984.25,2476272,2474678.182,2463452.727,27670997.62,742266.7008,,,
793751.625,692742,692742.2727,700112.3182,1140270.591,266154.6349,,,
3089173.25,14493245,14415354.55,14415450,16899034.5,4998790.536,,,
175281328,101523545,101395636.4,101393727.3,19369897.84,20828592.62,,,
15430349,10288282,10275013.64,10240077.27,73137016.3,2188452.606,,,
11994731,7322414,7353818.182,7359755.455,4363278.866,774391.0896,,,
14259909,10517564,10520904.55,10508304.55,12972939.49,840972.3593,,,
37945916,32574341,32709504.55,32657195.45,42229370.12,2007654.365,,,
15436923,14775982,14799845.45,14851581.82,28277412.41,3016383.112,,,
18586808,8532901,8557881.818,8559800.455,15669311.52,2185744.952,,,
74082504,53133627,53188990.91,53263540.91,0,2050382.715,,,
26825452,18519423,18537463.64,18641604.55,0,2451657.732,,,
67743240,13821341,13864772.73,13759009.09,19722597.12,17065001.71,,,
61969612,17666250,17733545.45,17665009.09,12449615.48,15690065.59,,,
22873298,5073514,5092423.636,4985380.909,9042413.712,4269400.442,,,
7387395,1739497,1742742.273,1717084.091,0,376645.2934,,,
10615131,2626632,2632206.818,2604945,3073022.366,452176.3642,,,
13133219,3213124,3197841.818,3140387.727,2169280.529,712738.732,,,
11801573,4631598,4638604.091,4922724.545,12438203.81,1635656.893,,,
38438500,6873329,6895149.545,7064581.364,10838201.52,4204373.961,,,
9894202,1357707,1366107.273,1350595.909,902706.7423,904525.1872,,,
2008095.625,1957515,1958259.545,1984576.364,1654832.363,305037.8964,,,
22978660,5923499,5960840.455,5930839.091,8536230.087,1804668.815,,,
489592.4375,885854,885854.4545,899895.8182,0,85234.29356,,,
1197847.875,3523065,3523065,3502971.818,1148184.299,385066.6286,,,
1725546.25,2261165,2259075,2282738.182,3074370.861,636771.4703,,,
1863483.875,1550783,1550783.182,1521020.455,6022499.084,222054.4415,,,
27872148,6270037,6359334.545,6369662.727,8205764.771,2275446.784,,,
2153224.5,636133,636132.9545,631076.7273,0,153703.6295,,,
19588090,7120260,7062958.636,7095355.909,22244405.75,1969554.421,,,
19598266,19474923,19373931.82,19306540.91,33249774.93,3438041.773,,,
897546.5,641350,641349.5455,629571.4091,529093.8616,109063.041,,,
20421150,11873305,11870440.91,12355350,0,5746652.269,,,
133213816,120524727,120468409.1,121369500,415178833,26425131.69,,,
1144900,2053771,2054334.545,2033477.727,0,362577.6295,,,
8373685,6724009,6732561.818,6710750.455,18862360,1834301.569,,,
21623524,21863386,21706077.27,21776618.18,52375740.05,4936201.354,,,
335700800,254341500,254199272.7,253869000,249973434.4,50528914.03,,,
8839396,3429453,3445899.545,3511371.818,6386398.315,1312764.067,,,
1912987.75,801135,801134.7273,813699.4091,383264.3628,324246.8485,,,
14730770,41492182,41192836.36,41513850,74957420.35,3539833.501,,,
172199184,37596109,37762772.73,37740436.36,84390686.04,21502340.57,,,
10769406,3587659,3558583.636,3621555,0,510976.1472,,,
8465000,7351871,7352520,7371954.545,30880645.75,1425093.188,,,
1440025.75,1070866,1070866.364,1084716.818,2858366.966,224470.5311,,,
9643494,5724695,5724561.818,5633803.636,12685675.62,1940884.967,,,
944545.6875,291244,291244.2273,291037.0909,290437.7282,101082.0763,,,
91662600,73244182,73286277.27,73047831.82,104719284.1,16554520.5,,,
35897540,10262795,10441963.64,10556318.18,8040235.519,2618470.861,,,
3950887,4612115,4586772.273,4581512.727,8999024.391,986889.9803,,,
5752646.5,2827430,2827430.455,2824633.636,0,449915.2972,,,
851328.125,1595389,1595389.091,1604352.273,0,333883.0412,,,
27263890,12440305,12499963.64,12311822.73,59938842.77,5051585.799,,,
257790.5,173736,173735.8636,170220.2727,281810.5221,43452.39556,,,
7052235.5,2507868,2529306.818,2561446.364,1909827.352,1439644.105,,,
8458536,5800820,5852108.182,5880735,6906749.725,1497506.027,,,
659069.4375,486367,490174.3636,494067.9545,1300778.151,204952.8035,,,
3006210.75,3867475,3867961.364,3793048.636,20740577.7,1045210.838,,,
199062.9531,120639,120639.2727,119070,0,43542.9789,,,
2485946.5,1059670,1059516.818,1056443.182,0,673635.5711,,,
3714205,2778768,2778767.727,2801715,11150988.58,409826.3949,,,
106675.375,75917,75916.52727,74832.25909,0,27170.90969,,,
1041252.813,303004,303211.3636,307786.5,0,100621.109,,,
533222.0625,214979,214978.9091,218605.2273,0,96377.50734,,,
29323198,21033600,21045913.64,21325977.27,23727407.46,3740347.631,,,
49893920,53495209,53514300,54324995.45,103003051.8,8555538.631,,,
510483.375,155692,155692.0909,159671.5909,1655532.718,64344.05271,,,
1354532,657027,657027,665341.0909,0,153723.5145,,,
457831,665039,665038.5,676766.0455,0,136681.3866,,,
,13259,13259.01818,13480.28182,0,,,,
3477911,1676802,1676802.273,1686347.727,0,230845.0007,,,
548836.75,179978,179977.6364,178748.1818,0,26223.3103,,,
356788.2813,55580,55580.22273,54233.83636,0,11027.57024,,,
399856.375,262565,262564.9091,262740.5455,0,73681.55945,,,
404414.1563,239751,239751.2727,247084.0909,0,,,,
9729029,1049332,1049226.818,1087933.636,0,771028.6925,,,
201017.4688,116552,116551.9091,120811.0909,0,,,,
4724057,286581,286581.2727,292114.7727,0,437348.7281,,,
94697.92969,103355,102672.8182,103724.7273,0,40646.24676,,,
1923100.875,1851245,1832068.636,1840449.545,0,146270.1546,,,
3763847.25,1365725,1364713.636,1442623.636,0,447805.7719,,,
21801.68945,29227,29227.13182,31426.21364,0,20882.27162,,,
4311.514648,29227,29226.75,31425.83182,0,,,,
15142805,13590055,13502045.45,13682359.09,0,2218880.167,,,
1526023,1116484,1114431.818,1142228.182,0,608391.9285,,,
3893010,1384463,1378163.182,1393159.091,0,644717.5306,,,
111933.4922,135117,135116.8636,138293.5909,0,54952.62902,,,
1959198,970830,970801.3636,983162.7273,15851766.59,453266.8816,,,
1937763,5181922,5181024.545,5179144.091,0,509776.0534,,,
586725.9375,299179,299249.0455,298223.8636,0,104264.5404,,,
84463,136086,136085.7273,140033.7273,0,15993.1311,,,
283212.6875,352513,352512.6818,370868.5909,0,123572.3491,,,
147735.75,390551,390570.4091,415884,0,0,,,
3701857.5,985368,985367.7273,1049637.273,0,107579.6041,,,
37644.82422,10919,10919.23636,11116.15909,0,,,,
193857.5625,319793,319792.7727,315852.4091,0,21142.02336,,,
684.6773071,1270,1269.831818,1283.376818,0,,,,
169134.8438,185926,186726.2727,188223,0,30087.77657,,,
142874.3438,88976,89049.06818,90551.14091,0,21161.78011,,,
2144123.25,691768,699819.2727,701103.1364,5109921.932,721781.4254,,,
905657.5,260562,260643.4091,266530.0909,0,113302.4089,,,
40097.64063,9008,9008.350909,9215.143636,0,6883.849723,,,
819777.875,217461,217460.7273,221135.7273,0,89904.83353,,,
113610.1172,39180,39180.17727,39291.09545,490873.754,16160.13482,,,
42302.55469,25986,25985.59091,26062.43182,0,7627.061637,,,
189337.625,85764,85764.38182,85272.69545,0,25971.1863,,,
63256.66406,39381,39381.3,40559.49545,0,23157.36976,,,
57892.78516,57920,57920.00455,59300.08636,0,30865.65593,,,
16592.25586,25603,25602.53182,25108.84091,0,4769.938307,,,
469636.875,138007,138007.2273,135368.8636,0,20080.18797,,,
63558.05469,371674,371674.2273,366167.4545,0,67220.75327,,,
6448726,218113,218112.6818,219853.7727,0,126767.5419,,,
787397.5625,837263,837263.3182,822581.4545,1002924.8,81621.76248,,,
441422.0625,286687,286687.2273,298531.2273,481194.526,46492.81933,,,
951.5734863,4104,4103.848636,4373.870455,0,,,,
426688.625,41461,41759.35909,41414.76818,0,2480.990064,,,
107954.5,27170,27169.60909,25671.35455,0,1517.092433,,,
7978259,1326179,1318294.091,1312347.273,0,79566.75911,,,
16801542,2137055,2124942.273,2109507.273,0,409285.059,,,
31003200,4806824,4782788.182,4750314.545,4511232.853,1113886.759,,,
3187855.5,649690,651347.4545,649490.8636,0,0,,,
17216060,565016,565422.1364,552475.6364,0,973330.2353,,,
13906223,1408938,1410799.091,1397425.909,3563590.05,2143783.714,,,
1487243,6427,6427.202727,6330.803182,0,109637.5529,,,
86090088,42560032,42605563.64,42603272.73,29963748.93,1741747.649,,,
10598887,4325981,4330620,4329140.455,0,235603.1388,,,
44564156,30922118,30954190.91,30998004.55,0,1529598.016,,,
34407736,28339595,28379495.45,28376631.82,0,621044.0241,,,
73714136,41576850,41591072.73,41582863.64,13560872.08,1991838.788,,,
35561936,15146632,15151881.82,15151977.27,22417568.21,986446.7534,,,
33343670,29620214,29572581.82,29573440.91,0,3201960.967,,,
4143912.5,17235941,17139531.82,17135236.36,15980612.75,6182632.298,,,
397470.0938,1615692,1611969.545,1611797.727,0,,,,
3944209.5,529227,526827,525734.0455,0,2035657.31,,,
4454907,16337045,16258772.73,16260968.18,0,5688866.758,,,
3613992.25,7609827,7578604.091,7583806.364,0,2621324.83,,,
3064121.75,1382611,1377017.727,1379146.364,0,776825.1108,,,
10300178,3655480,3649456.364,3617030.455,9346654.892,1951506.092,,,
148173.2969,365026,365025.8182,356799.5455,0,16738.05796,,,
49311.42578,93849,93848.52273,100196.7273,0,5117.703035,,,
203532.1406,219026,219026.1818,220702.3636,0,14303.34309,,,
774383,1956751,1955271.818,1916412.273,0,217486.5095,,,
72337424,39714818,39666900,39867259.09,259592742.9,20656832.43,,,
1543441.625,866013,865242.9545,855164.8636,36567256.93,233803.1714,,,
1848711.125,583407,583406.7273,597241.9091,0,149026.3797,,,
39344.82031,119250,119250.4091,113842.9091,137766.7636,47366.71111,,,
16510.85352,10123,10122.85909,10130.11364,0,19539.98211,,,
1712.784302,1345,1345.441364,1347.092727,0,0,,,
10961.86035,12589,12589.11818,12603.34091,0,20230.42601,,,
652600,26812,26812.32273,26856.42273,50581.51111,40851.85242,,,
0,2.4674534870594e-311,#VALUE!,1.6578845e-316,0,0,,,
0,2.4717617815465e-311,#VALUE!,1.6578846e-316,19359.86243,0,,,
0,2.476083472472e-311,#VALUE!,1.6578847e-316,30267.39508,0,,,
0,2.4796094149757e-311,#VALUE!,1.6578848e-316,0,,,,
0,2.482409270536e-311,#VALUE!,1.6578849e-316,0,0,,,
0,2.485136785331e-311,#VALUE!,1.657885e-316,0,0,,,
0,2.487952716617e-311,#VALUE!,1.6578851e-316,0,0,,,
0,2.492070781684e-311,#VALUE!,1.6578852e-316,0,0,,,
0,2.4963228111317e-311,#VALUE!,1.6578853e-316,0,0,,,
0,2.500580199155e-311,#VALUE!,1.6578854e-316,320518.8215,0,,,
182027168,5212715,5212715.455,5248348.636,7998.506539,0,,,
32998.30078,7935,7934.678182,7671.376364,0,19008.63609,,,
24072.05078,4698,4697.537727,4408.940455,0,6328.865356,,,
80715.60938,18855,18855.32727,17031.95455,53001.21754,38237.72249,,,
117849.2422,33813,33813.24545,30687.68182,2081445.217,38665.55749,,,
95472.42969,24835,24834.98182,22226.87727,152012.7207,65549.1392,,,
13133.15234,4841,4840.929545,4321.876364,0,22990.05891,,,
3899499.75,4098608,4125707.727,4132217.727,69698074.34,755384.3151,,,
263146.4688,34746,34746.12273,35779.51364,0,0,,,
1912387.375,401184,401184,413576.8636,0,919551.3703,,,
1186512.5,665436,665435.5909,688107.9545,3327628.136,1442710.053,,,
48351.19531,12611,12611.16818,12911.27727,0,77745.53862,,,
174351.4531,126838,126838.0909,129282.6818,0,236004.1097,,,
2592143.5,696132,696131.8636,714308.3182,15154692.65,1582869.239,,,
766245.375,414781,414780.5455,420675.8182,0,646353.1566,,,
4331838.5,5638930,5631560.455,5632285.909,0,582338.8801,,,
3371243.75,191371,191371.0909,185553.1364,0,170035.7511,,,
14253783,11189373,11181259.09,11288645.45,0,11434197.54,,,
1820157.125,133507,133507.5,136603.0909,0,,,,
30658644,15427077,15409322.73,15481581.82,20113191.6,18901361.21,,,
57396080,78098905,77953050,78512031.82,74314956.67,59762978.12,,,
2591566.25,1132205,1132205.455,1174644.545,0,692197.1463,,,
16702294,9898732,9866372.727,9866086.364,0,1462348.93,,,
31883660,17251500,17194800,17195468.18,0,6254264.912,,,
37414268,22718659,22647640.91,22892959.09,34373733.52,24729692.66,,,
136340544,113022000,113183318.2,113169000,103590194.7,71543087.65,,,
136766208,58146995,58384390.91,58395463.64,0,67587082.85,,,
62771264,39790609,39905631.82,39917468.18,0,38100142.22,,,
1994632.625,1598482,1602691.364,1598997.273,59529685.97,1792747.079,,,
17013442,18343023,18263031.82,18555981.82,125365142.8,16028664.49,,,
15091332,14012441,13902477.27,13909922.73,0,7268423.817,,,
57257792,20573891,20479104.55,20549263.64,61696552.28,54320026.07,,,
3340673.75,3067317,3057065.455,3124905,0,4064932.625,,,
69351368,69380086,69264490.91,70436004.55,140858306.9,101836251.1,,,
332887.9688,549727,549441.1364,559671,0,124821.4251,,,
8288506,14831250,14817790.91,15117900,37261325.84,5737545.133,,,
21440768,17877682,17789290.91,17771727.27,12081171.99,15272227.7,,,
2058389.75,2114939,2098663.636,2092440,0,449381.6261,,,
600669.375,424454,422969.5909,418074.6818,0,317960.8136,,,
531931.5625,466448,465768.5455,468430.7727,0,144970.3085,,,
780154.3125,790934,790680.5455,809916.5455,0,242096.9194,,,
12573817,10024827,9861886.364,9874104.545,0,,,,
21542596,17367859,17259995.45,17197377.27,66276840.21,9218587.059,,,
47936040,17328914,17257418.18,17290063.64,0,23891403.22,,,
18405508,13893791,13876990.91,14043463.64,0,24031834.98,,,
258656912,212979136,212652681.8,212874136.4,308977020.3,138103667.7,,,
52857420,56459359,56446568.18,56535436.36,69705978.39,6202167.228,,,
61389584,76674436,76766454.55,76744022.73,59802341.46,6682660.272,,,
360922.3125,75425,75425.22273,74764.48636,0,118529.603,,,
65093348,79332082,79504472.73,79504663.64,43153327.94,179191240.1,,,
177063.6563,13278,13278.3,12207.96818,0,15984.9721,,,
31702544,22611368,22699663.64,22558009.09,25788446.43,5353120.407,,,
36657.81641,36475,36606.72273,36192.73636,0,,,,
160597040,160019045,160652863.6,160660500,0,161399645.8,,,
8672675,8941208,8945226.818,9034906.364,0,0,,,
394863328,357455318,357640500,358978772.7,1427093018,185311466.3,,,
35822912,26718873,26744740.91,26668377.27,40321277.62,40054054.98,,,
11491.77148,2.7437550225457e-311,#VALUE!,1.657891e-316,0,,,,
928008.75,5147,5147.462727,4862.110909,0,7537.142958,,,
3579.485107,25,24.50155909,24.00290455,0,,,,
605798.75,613741,612983.3182,612977.5909,0,11051.7924,,,
93116.91406,99193,99046.5,99047.45455,0,,,,
2671153,2542613,2539176.818,2539176.818,0,22435.01743,,,
3374985.5,2873373,2869783.636,2869783.636,0,0,,,
2857915,14693,14693.31818,14685.49091,0,67807.18641,,,
596611.75,2442,2441.927727,2440.515,0,14275.12502,,,
462988,20472,20472.13636,20474.33182,0,71425.89594,,,
403687.625,5550,5549.641364,5555.13,0,20743.54197,,,
157761.125,433,433.4142273,458.1951818,68951.30873,2629.482857,,,
218256.875,195,194.8465909,204.5132727,0,0,,,
684909.6875,45686,45685.5,45019.8,0,357961.854,,,
439433,72526,72418.78636,72261.19091,0,94879.91002,,,
268912.875,29005,29005.10455,28829.75455,0,60160.29162,,,
78813944,67514714,67100250,67101586.36,0,40073782.71,,,
182860368,102072409,101474863.6,101478681.8,481130828.9,215879938,,,
5314.857422,35,34.52638636,34.90390909,0,,,,
2980442.75,673907,669790.2273,669975.4091,0,84295.87265,,,
1573099.25,1414006,1401931.364,1401559.091,0,107855.3002,,,
0,1614,1614.002727,1627.347273,0,,,,
5739494.5,2522291,2500651.364,2472931.364,0,3923566.843,,,
847656.3125,1085299,1083743.182,1063010.455,0,292535.2176,,,
1811033.25,1025335,1023139.091,1017555,1353682.518,499659.021,,,
214.6655731,1497,1497.252273,1422.673636,0,16967.57343,,,
2445467.25,2809351,2800636.364,2800636.364,0,71758.4205,,,
120.9866714,26,25.71545455,27.18564545,0,,,,
5884767,8127907,8108777.727,8108806.364,0,59540.50984,,,
1096.806885,1679,1679.055,1406.198182,0,627.7503318,,,
246.5299988,531,531.3935455,418.0097727,0,103.8554022,,,
32.14393234,60,59.61585,47.53693636,0,,,,
0,2.874999926456e-311,#VALUE!,1.65789404e-316,69229.46125,763.5672712,,,
0,2.8789867064294e-311,#VALUE!,1.65789414e-316,0,285.6072141,,,
0,2.883142281524e-311,#VALUE!,1.65789424e-316,0,364.377933,,,
0,2.8870647585947e-311,#VALUE!,1.65789434e-316,0,126.536323,,,
0,2.891201578674e-311,#VALUE!,1.6578944e-316,0,,,,
0,20,19.65609545,20.85538636,12768.77057,722.2567822,,,
0,1,1.232356364,1.307603182,0,146.4790763,,,
0,9,8.780205,9.316258636,8540.77097,223.0733366,,,
0,1,0.728058545,0.772483091,0,,,,
0,45,44.90305909,47.64298636,0,153.3260468,,,
0,10,9.604731818,10.19082273,0,27.37430172,,,
0,86,86.00282727,91.25053636,0,192.9552214,,,
0,1,1.183197273,1.65789513e-316,0,,,,
16721.38281,746,745.6909091,668.6667273,440.127129,4321.598356,,,
17052.60156,3507,3507.229091,3192.019091,0,4277.881578,,,
4563.576172,2115,2114.805,1999.610455,0,965.0368371,,,
46.57766724,8,8.087796818,7.223016818,0,,,,
7938.904297,2.9435977273084e-311,#VALUE!,1.65789557e-316,0,2150.05421,,,
1733.724243,2.94776669884e-311,#VALUE!,1.65789567e-316,0,575.1743497,,,
9558.772461,118,118.3913182,102.6279545,0,2876.97473,,,
1366.278198,2.9560644525887e-311,#VALUE!,1.65789587e-316,0,287.4164058,,,
